TrialNumber,Ppn,DoorClicked,Won,TotalAmount,PAscore,NAscore,Time_msec
59,49,3,3.17,13.9,0.80407027818448,0.168169838945828,966638
60,49,2,-0.31,13.59,0.430717423133236,0.446354319180088,973019
61,49,3,3.7,17.29,0.972445095168375,0.124245973645681,983835
62,49,2,0.66,17.95,1,0.0803221083455348,995984
63,49,0,1.02,18.97,0.979765739385066,0.021756954612006,1002148
64,49,3,-3.22,15.75,0.613733528550512,0.270658857979502,1009567
65,49,3,-3.01,12.74,0.408755490483163,0.622049780380674,1016078
66,49,2,-3.92,8.82,0.25502196193265,0.790424597364568,1022465
67,49,3,-0.74,8.08,0.0573645680819912,0.885592972181552,1032260
68,49,3,-3.77,4.31,0.0646852122986823,0.988081991215227,1038738
69,49,0,1.37,5.68,0.101288433382138,0.739180087847731,1046180
70,49,1,-3.13,2.55,0.0207613469985359,0.900234260614934,1052299
71,49,2,-0.5,2.05,0.00612005856515371,0.980761346998536,1058647
72,49,3,-3.62,-1.57,0.0207613469985359,0.988081991215227,1064970
73,49,0,-1.23,-2.8,0.0280819912152269,0.995402635431918,1073849
74,49,1,3.61,0.810000000000002,0.357510980966325,0.614729136163983,1085301
75,49,2,-3.93,-3.12,0.5,0.5,1090193
76,49,2,1.25,-1.87,0.225739385065886,0.702576866764276,1097977
77,49,3,-1.08,-2.95,0.0134407027818448,0.995402635431918,1104690
78,49,2,3.77,0.820000000000002,0.152532942898975,0.680614934114202,1111121
79,49,2,0.5,1.32,0.32090775988287,0.548843338213763,1118559
80,49,0,1.17,2.49,0.533206442166911,0.351185944363104,1127270
81,49,2,-0.76,1.73,0.218418740849195,0.658653001464129,1141359
82,49,3,1.15,2.88,0.474641288433382,0.314582723279649,1147273
83,49,0,-0.79,2.09,0.159853587115666,0.629370424597365,1158878
84,49,1,3.28,5.37,0.818711566617862,0.351185944363104,1164949
85,49,1,1.33,6.7,0.862635431918009,0.365827232796486,1171263
86,49,2,-0.55,6.15,0.635695461200586,0.482957540263543,1176956
87,49,3,-3.91,2.24,0.152532942898975,0.783103953147877,1182794
88,49,2,0.72,2.96,0.284304538799414,0.651332357247438,1189636
89,49,2,3.58,6.54,0.774787701317716,0.226734992679356,1196984
90,49,2,3.11,9.65,0.833352855051244,0.336544655929722,1203159
91,49,1,-3.04,6.61,0.452679355783309,0.556163982430454,1209818
92,49,0,1.38,7.99,0.467320644216691,0.417071742313324,1216206
93,49,0,-1.24,6.75,0.181815519765739,0.775783308931186,1223541
94,49,3,3.93,10.68,0.796749633967789,0.307262079062958,1229560
95,49,3,1.23,11.91,0.899238653001464,0.131566617862372,1235550
96,49,3,3.11,15.02,1,0.0437188872620793,1244269
97,49,2,0.89,15.91,1,0.0730014641288435,1250447
98,49,2,-0.67,15.24,0.796749633967789,0.190131771595901,1258985
99,49,3,-3.88,11.36,0.240380673499268,0.673294289897511,1268909
100,49,2,-0.62,10.74,0.181815519765739,0.761142020497804,1277999
101,49,1,0.55,11.29,0.416076134699854,0.32190336749634,1285114
102,49,1,0.83,12.12,0.481961932650073,0.351185944363104,1291486
103,49,1,3.9,16.02,0.928521229868228,0.109604685212299,1297466
104,49,0,-3.97,12.05,0.0939677891654465,0.746500732064422,1308099
105,49,1,-1.31,10.74,0.0427232796486091,0.995402635431918,1314921
106,49,2,3.36,14.1,0.826032210834553,0.299941434846267,1320799
107,49,2,-0.94,13.16,0.533206442166911,0.38778916544656,1326564
108,49,3,-1.04,12.12,0.218418740849195,0.651332357247438,1332657
109,49,2,-1.02,11.1,0.32090775988287,0.695256222547584,1344453
110,49,2,-0.58,10.52,0.174494875549048,0.724538799414349,1395862
111,49,3,0.55,11.07,0.628374816983895,0.417071742313324,1401925
112,49,3,-0.77,10.3,0.613733528550512,0.622049780380674,1407116
113,49,2,-0.71,9.59,0.350190336749634,0.739180087847731,1412794
114,49,1,-3.92,5.67,0.0207613469985359,0.980761346998536,1418286
115,49,3,-3.38,2.29,0.0134407027818448,0.988081991215227,1423553
116,49,0,-1.47,0.82,0.00612005856515371,0.980761346998536,1429222
117,49,1,3.44,4.26,0.342869692532943,0.46099560761347,1434766
118,49,1,-2.67,1.59,0.0939677891654465,0.827027818448024,1439524
119,49,2,-3.59,-2,0.0280819912152269,0.958799414348463,1467713
120,49,3,-1.41,-3.41,0.0134407027818448,0.958799414348463,1473816
121,49,2,-3.18,-6.59,0.0134407027818448,0.980761346998536,1479999
122,49,1,-1.42,-8.01,0.0134407027818448,0.988081991215227,1487316
123,49,0,3.04,-4.97,0.035402635431918,0.812386530014642,1492847
124,49,0,-3.2,-8.17,0.0207613469985359,0.980761346998536,1499245
125,49,1,-0.91,-9.08,0.00612005856515371,0.973440702781845,1505807
126,49,3,-0.71,-9.79,0.0134407027818448,0.988081991215227,1512699
127,49,3,-1.17,-10.96,0.0207613469985359,0.988081991215227,1519897
128,49,2,0.54,-10.42,0.00612005856515371,0.878272327964861,1526902
129,49,2,1.3,-9.12,0.0134407027818448,0.746500732064422,1532603
130,49,0,-0.77,-9.89,0.0207613469985359,0.856310395314788,1539805
131,49,1,-1.39,-11.28,0.00612005856515371,0.87095168374817,1547972
132,49,3,-0.65,-11.93,0.035402635431918,0.878272327964861,1555075
133,49,2,3.64,-8.29,0.0280819912152269,0.702576866764276,1560883
134,49,2,0.52,-7.77,0.00612005856515371,0.783103953147877,1566118
135,49,3,0.98,-6.79,0.0134407027818448,0.695256222547584,1575204
136,49,3,-3.19,-9.98,0.0573645680819912,0.87095168374817,1587285
137,49,2,-1.5,-11.48,0.0280819912152269,0.892913616398243,1593468
138,49,2,3.32,-8.16,0.0280819912152269,0.885592972181552,1599168
139,49,2,-3.77,-11.93,0.0280819912152269,0.878272327964861,1604319
140,49,1,3.29,-8.64,0.0280819912152269,0.768462664714495,1609990
141,49,1,3.16,-5.48,0.0427232796486091,0.66597364568082,1615657
142,49,0,3.46,-2.02,0.035402635431918,0.753821376281113,1621919
143,49,0,2.01,-0.00999999999999712,0.0280819912152269,0.687935578330893,1628024
144,49,3,3.19,3.18,0.0500439238653001,0.658653001464129,1635419
145,49,3,-3.27,-0.0899999999999972,0.0207613469985359,0.980761346998536,1641092
146,49,2,1.43,1.34,0.035402635431918,0.863631039531479,1647539
147,49,2,0.52,1.86,0.0280819912152269,0.863631039531479,1652902
148,49,1,3.47,5.33,0.0427232796486091,0.673294289897511,1660675
149,49,1,3.39,8.72,0.035402635431918,0.73185944363104,1666921
150,49,0,0.62,9.34,0.218418740849195,0.417071742313324,1675326
151,49,3,-2.81,6.53,0.0720058565153733,0.709897510980967,1681447
152,49,2,1.47,8,0.11592972181552,0.563484626647145,1687878
1,50,2,-0.71,2.29,0.131875,0.488958333333333,455418.1
2,50,0,3.06,5.35,0.970416666666667,0.0202083333333333,461786.475
3,50,3,3.42,8.77,1,0.00458333333333338,469610.105
4,50,0,0.92,9.69,0.92875,0,477834.08
5,50,3,-2.5,7.19,0.0902083333333334,0.447291666666667,490361.885
6,50,1,-3.94,3.25,0.0329166666666666,0.92125,495609.175
7,50,2,0.78,4.03,0.444375,0.223333333333333,506618.02
8,50,2,3.81,7.84,0.902708333333333,0.113958333333333,511545.815
9,50,0,-3.37,4.47,0.0589583333333334,0.744166666666667,517226.115
10,50,1,-3.81,0.66,0.00687500000000008,0.978541666666667,522344.43
11,50,2,3.32,3.98,0.746458333333333,0.265,529656.905
12,50,1,3.65,7.63,1,0.0097916666666668,537064.575
13,50,0,-3.1,4.53,0.194375,0.697291666666667,543384.31
14,50,0,-3.37,1.16,0.00166666666666676,0.994166666666667,548440.415
15,50,1,1.13,2.29,0.569375,0.238958333333333,553689.48
16,50,2,-3.82,-1.53,0.142291666666667,0.79625,559002.57
17,50,2,-3.19,-4.72,0.00166666666666676,0.994166666666667,564300.855
18,50,3,-0.77,-5.49,0.0329166666666666,0.936875,571720.25
19,50,0,3.82,-1.67,0.548541666666667,0.593125,581192.235
20,50,2,-1.23,-2.9,0.189166666666667,0.759791666666667,590168.145
21,50,2,-3.45,-6.35,0.00166666666666676,0.978541666666667,605160.03
22,50,1,3.9,-2.45,0.543333333333333,0.520208333333333,611592.195
23,50,1,-0.84,-3.29,0.168333333333333,0.655625,636456.165
24,50,2,-0.62,-3.91,0.137083333333333,0.60875,641767.905
25,50,2,0.74,-3.17,0.444375,0.400416666666667,648759.81
26,50,2,3.77,0.599999999999999,0.694375,0.285833333333333,654216.55
27,50,1,3.47,4.07,0.892291666666667,0.160833333333333,659623.85
28,50,0,-3.24,0.829999999999999,0.236041666666667,0.7025,664712.465
29,50,2,3.21,4.04,0.876666666666667,0.270208333333333,670361.145
30,50,3,1.07,5.11,0.762083333333333,0.291041666666667,675624.39
31,50,2,-0.84,4.27,0.418333333333333,0.541041666666667,681687.745
32,50,1,1.47,5.74,0.642291666666667,0.395208333333333,687495.73
33,50,1,4.26,10,0.99125,0.00458333333333338,692952.32
34,50,3,-3.35,6.65,0.24125,0.650416666666667,698359.675
35,50,1,-0.43,6.22,0.371458333333333,0.660833333333333,705191.785
36,50,0,1.25,7.47,0.652708333333333,0.400416666666667,709943.565
37,50,0,1.51,8.98,0.642291666666667,0.416041666666667,717239.55
38,50,3,3.76,12.74,0.986041666666667,0.0254166666666667,722248.065
39,50,2,0.55,13.29,0.835,0.14,727975.565
40,50,1,3.35,16.64,1,0.0358333333333333,746103.5
41,50,3,-1.05,15.59,0.6475,0.3275,757271.7
42,50,2,0.92,16.51,0.715208333333333,0.285833333333333,762648.915
43,50,1,-3.09,13.42,0.282916666666667,0.73375,772983.4
44,50,0,-3.97,9.45,0.251666666666667,0.60875,816215.3
45,50,3,1.05,10.5,0.600625,0.384791666666667,857767.045
46,50,1,3.02,13.52,0.99125,0.0306249999999999,865175.635
47,50,0,-3.83,9.69,0.319375,0.676458333333333,870295.12
48,50,1,-1.19,8.5,0.376666666666667,0.655625,875223.035
49,50,2,1.47,9.97,0.71,0.405625,880935.06
50,50,2,0.94,10.91,0.71,0.442083333333333,887911.095
51,50,3,-3.89,7.02,0.361041666666667,0.728541666666667,894599.135
52,50,0,3.53,10.55,0.814166666666667,0.228541666666667,902102.945
53,50,1,3.62,14.17,0.975625,0.0306249999999999,907494.9
54,50,2,3.78,17.95,0.975625,0.0254166666666667,912646.945
55,50,3,-3.4,14.55,0.376666666666667,0.520208333333333,920998.83
56,50,1,-3.69,10.86,0.126666666666667,0.79625,929798.965
57,50,1,-0.82,10.04,0.423541666666667,0.556666666666667,935558.99
58,50,1,0.69,10.73,0.585,0.416041666666667,940311.12
59,50,1,3.17,13.9,0.829791666666667,0.249375,945062.705
60,50,0,-0.31,13.59,0.506875,0.488958333333333,950439.245
61,50,3,3.7,17.29,0.907916666666667,0.181666666666667,955798.92
62,50,1,0.66,17.95,0.689166666666667,0.306666666666667,965014.675
63,50,0,1.02,18.97,0.720416666666667,0.301458333333333,970790.675
64,50,1,-3.22,15.75,0.444375,0.598333333333333,976006.615
65,50,1,-3.01,12.74,0.30375,0.686875,984534.63
66,50,3,-3.92,8.82,0.131875,0.89,989398.745
67,50,2,-0.74,8.08,0.407916666666667,0.582708333333333,994231.845
68,50,1,-3.77,4.31,0.204791666666667,0.817083333333333,999302.59
69,50,2,1.37,5.68,0.590208333333333,0.530625,1003910.74
70,50,2,-3.13,2.55,0.0797916666666668,0.942083333333333,1009622.505
71,50,2,-0.5,2.05,0.126666666666667,0.879583333333333,1014134.52
72,50,2,-3.62,-1.57,0.00687500000000008,0.999375,1018582.745
73,50,2,-1.23,-2.8,0.0485416666666667,0.968125,1026198.84
74,50,2,3.61,0.810000000000002,0.49125,0.515,1031078.475
75,50,2,-3.93,-3.12,0.0277083333333333,0.973333333333333,1036230.475
76,50,2,1.25,-1.87,0.5,0.5,1040566.405
77,50,2,-1.08,-2.95,0.251666666666667,0.780625,1046278.815
78,50,2,3.77,0.820000000000002,0.652708333333333,0.39,1054470.355
79,50,2,0.5,1.32,0.579791666666667,0.478541666666667,1059238.31
80,50,2,1.17,2.49,0.642291666666667,0.400416666666667,1064310.34
81,50,3,-0.76,1.73,0.506875,0.499375,1069206.28
82,50,1,1.15,2.88,0.600625,0.410833333333333,1073990.265
83,50,1,-0.79,2.09,0.423541666666667,0.645208333333333,1080662.36
84,50,0,3.28,5.37,0.699583333333333,0.291041666666667,1085254.225
85,50,1,1.33,6.7,0.657916666666667,0.332708333333333,1090230.41
86,50,1,-0.55,6.15,0.449583333333333,0.54625,1095078.22
87,50,2,-3.91,2.24,0.36625,0.707708333333333,1099510.19
88,50,0,0.72,2.96,0.605833333333333,0.42125,1103958.17
89,50,1,3.58,6.54,0.725625,0.29625,1109462.62
90,50,1,3.11,9.65,0.861041666666667,0.186875,1114214.115
91,50,3,-3.04,6.61,0.506875,0.504583333333333,1119686.12
92,50,2,1.38,7.99,0.621458333333333,0.374375,1124696.19
93,50,1,-1.24,6.75,0.3975,0.598333333333333,1129718.085
94,50,0,3.93,10.68,0.798541666666667,0.212916666666667,1135190.045
95,50,1,1.23,11.91,0.71,0.29625,1140006.06
96,50,2,3.11,15.02,0.8975,0.0931249999999999,1144678.06
97,50,3,0.89,15.91,0.861041666666667,0.129583333333333,1149574.125
98,50,0,-0.67,15.24,0.538125,0.48375,1154822.13
99,50,1,-3.88,11.36,0.381875,0.64,1159622.205
100,50,1,-0.62,10.74,0.402708333333333,0.598333333333333,1164024.665
101,50,1,0.55,11.29,0.501666666666667,0.48375,1168758.05
102,50,2,0.83,12.12,0.637083333333333,0.39,1173094.15
103,50,3,3.9,16.02,0.814166666666667,0.186875,1177765.98
104,50,0,-3.97,12.05,0.2725,0.697291666666667,1182437.95
105,50,0,-1.31,10.74,0.220416666666667,0.79625,1187174.8
106,50,0,3.36,14.1,0.798541666666667,0.14,1192053.965
107,50,1,-0.94,13.16,0.433958333333333,0.593125,1196389.84
108,50,1,-1.04,12.12,0.5,0.5,1200901.85
109,50,1,-1.02,11.1,0.387083333333333,0.60875,1205477.845
110,50,1,-0.58,10.52,0.329791666666667,0.718125,1210966.105
111,50,1,0.55,11.07,0.49125,0.504583333333333,1215510.025
112,50,2,-0.77,10.3,0.402708333333333,0.603541666666667,1220181.845
113,50,1,-0.71,9.59,0.402708333333333,0.5775,1225029.83
114,50,0,-3.92,5.67,0.288125,0.707708333333333,1229782.065
115,50,1,-3.38,2.29,0.183958333333333,0.837916666666667,1234293.775
116,50,1,-1.47,0.82,0.298541666666667,0.73375,1242181.915
117,50,2,3.44,4.26,0.496458333333333,0.499375,1246997.71
118,50,1,-2.67,1.59,0.5,0.5,1251493.675
119,50,0,-3.59,-2,0.105833333333333,0.874375,1256533.815
120,50,0,-1.41,-3.41,0.5,0.5,1260485.65
121,50,0,-3.18,-6.59,0.0225,0.978541666666667,1265221.65
122,50,1,-1.42,-8.01,0.038125,0.988958333333333,1273989.585
123,50,2,3.04,-4.97,0.183958333333333,0.89,1279685.525
124,50,2,-3.2,-8.17,0.05375,0.957708333333333,1286821.605
125,50,3,-0.91,-9.08,0.0120833333333334,0.973333333333333,1291589.485
126,50,3,-0.71,-9.79,0.0172916666666667,0.98375,1296501.52
127,50,3,-1.17,-10.96,0,0.98375,1301045.535
128,50,3,0.54,-10.42,0.0745833333333333,0.931666666666667,1305829.635
129,50,1,1.3,-9.12,0.126666666666667,0.905625,1311813.48
130,50,1,-0.77,-9.89,0.0850000000000001,0.947291666666667,1316405.51
131,50,1,-1.39,-11.28,0.0850000000000001,0.900416666666667,1321509.405
132,50,1,-0.65,-11.93,0.0797916666666668,0.926458333333333,1326229.455
133,50,1,3.64,-8.29,0.163125,0.895208333333333,1333781.385
134,50,3,0.52,-7.77,0.183958333333333,0.822291666666667,1338725.515
135,50,2,0.98,-6.79,0.277708333333333,0.801458333333333,1343285.31
136,50,2,-3.19,-9.98,0.0797916666666668,0.92125,1347893.67
137,50,1,-1.5,-11.48,0.142291666666667,0.843125,1352389.36
138,50,1,3.32,-8.16,0.173541666666667,0.863958333333333,1356901.26
139,50,1,-3.77,-11.93,0.0120833333333334,0.994166666666667,1361749.99
140,50,1,3.29,-8.64,0.126666666666667,0.905625,1366261.25
141,50,1,3.16,-5.48,0.121458333333333,0.848333333333333,1389205.335
142,50,1,3.46,-2.02,0.345416666666667,0.707708333333333,1401621.355
143,50,1,2.01,-0.00999999999999712,0.42875,0.561875,1407237.06
144,50,2,3.19,3.18,0.543333333333333,0.462916666666667,1412180.995
145,50,2,-3.27,-0.0899999999999972,0.376666666666667,0.692083333333333,1416821.37
146,50,0,1.43,1.34,0.230833333333333,0.775416666666667,1432325
147,50,1,0.52,1.86,0.371458333333333,0.619166666666667,1437333.115
148,50,2,3.47,5.33,0.506875,0.494166666666667,1441861.095
149,50,2,3.39,8.72,0.61625,0.395208333333333,1446565.005
150,50,3,0.62,9.34,0.642291666666667,0.353541666666667,1451284.935
151,50,3,-2.81,6.53,0.423541666666667,0.5775,1458884.94
152,50,1,1.47,8,0.621458333333333,0.405625,1474996.845
1,51,2,-0.71,2.29,0.0793265007320644,0.497598828696926,650965.55
2,51,1,3.06,5.35,0.913879941434846,0.46099560761347,659895.509999999
3,51,3,3.42,8.77,0.979765739385066,0.014436310395315,669157.735
4,51,0,0.92,9.69,0.987086383601757,0.0363982430453883,677598.95
5,51,2,-2.5,7.19,0.52588579795022,0.475636896046852,685311.345
6,51,1,-3.94,3.25,0.035402635431918,0.944158125915081,692393.309999999
7,51,0,0.78,4.03,0.503923865300146,0.490278184480235,701551.965
8,51,3,3.81,7.84,0.994407027818448,0.014436310395315,708735.455
9,51,0,-3.37,4.47,0.52588579795022,0.482957540263543,716663.81
10,51,1,-3.81,0.66,0.0280819912152269,0.995402635431918,725579.98
11,51,2,3.32,3.98,0.408755490483163,0.475636896046852,734734.015
12,51,2,3.65,7.63,0.833352855051244,0.417071742313324,740868.165
13,51,2,-3.1,4.53,0.211098096632504,0.285300146412885,746913.939999999
14,51,3,-3.37,1.16,0.0646852122986823,0.922196193265008,753754.68
15,51,0,1.13,2.29,0.276983894582723,0.556163982430454,760170.08
16,51,1,-3.82,-1.53,0.035402635431918,0.93683748169839,767394.69
17,51,3,-3.19,-4.72,0.035402635431918,0.973440702781845,773925.075
18,51,1,-0.77,-5.49,0.0427232796486091,0.966120058565154,782305.679999999
19,51,2,3.82,-1.67,0.0427232796486091,0.761142020497804,788338.425
20,51,3,-1.23,-2.9,0.0500439238653001,0.966120058565154,796276.795
21,51,0,-3.45,-6.35,0.0500439238653001,0.958799414348463,801801.869999999
22,51,1,3.9,-2.45,0.233060029282577,0.702576866764276,807601.94
23,51,2,-0.84,-3.29,0.0573645680819912,0.929516837481699,813056.16
24,51,3,-0.62,-3.91,0.5,0.5,818192.099999999
25,51,1,0.74,-3.17,0.137891654465593,0.753821376281113,826310.43
26,51,0,3.77,0.599999999999999,0.291625183016105,0.636691068814056,832999.12
27,51,2,3.47,4.07,0.796749633967789,0.234055636896047,839737.365
28,51,3,-3.24,0.829999999999999,0.181815519765739,0.504919472913617,846108.26
29,51,1,3.21,4.04,0.701581259150805,0.32190336749634,854007.265
30,51,2,1.07,5.11,0.774787701317716,0.241376281112738,860883.919999999
31,51,0,-0.84,4.27,0.225739385065886,0.329224011713031,867377.275
32,51,3,1.47,5.74,0.679619326500732,0.512240117130308,875824.635
33,51,2,4.26,10,0.987086383601757,0.0290775988286973,882730.79
34,51,3,-3.35,6.65,0.233060029282577,0.32190336749634,889332.405
35,51,1,-0.43,6.22,0.108609077598829,0.929516837481699,896113.455
36,51,2,1.25,7.47,0.782108345534407,0.556163982430454,902013.465
37,51,3,1.51,8.98,0.928521229868228,0.263338213762811,907763.41
38,51,0,3.76,12.74,0.994407027818448,0.0363982430453883,914889.38
39,51,1,0.55,13.29,0.987086383601757,0.0290775988286973,921323.965
40,51,2,3.35,16.64,0.994407027818448,0.0363982430453883,929311.46
41,51,2,-1.05,15.59,0.723543191800878,0.25601756954612,935358.824999999
42,51,0,0.92,16.51,0.847994143484627,0.197452415812592,942120.449999999
43,51,3,-3.09,13.42,0.511244509516837,0.409751098096633,948251.31
44,51,1,-3.97,9.45,0.11592972181552,0.607408491947292,953674.325
45,51,2,1.05,10.5,0.503923865300146,0.46099560761347,959516.78
46,51,3,3.02,13.52,0.957803806734993,0.102284040995608,965819.555
47,51,1,-3.83,9.69,0.335549048316252,0.687935578330893,974463.385
48,51,0,-1.19,8.5,0.0793265007320644,0.834348462664715,981177.935
49,51,3,1.47,9.97,0.503923865300146,0.497598828696926,987142.325
50,51,2,0.94,10.91,0.672298682284041,0.336544655929722,993520.135
51,51,1,-3.89,7.02,0.181815519765739,0.827027818448024,999192.1
52,51,2,3.53,10.55,0.818711566617862,0.336544655929722,1004439.83
53,51,3,3.62,14.17,0.884597364568082,0.138887262079063,1011409.415
54,51,3,3.78,17.95,0.987086383601757,0.021756954612006,1018401.14
55,51,3,-3.4,14.55,0.52588579795022,0.482957540263543,1025117.52
56,51,1,-3.69,10.86,0.247701317715959,0.644011713030747,1038703.14
57,51,3,-0.82,10.04,0.181815519765739,0.790424597364568,1044910.97
58,51,0,0.69,10.73,0.518565153733529,0.490278184480235,1050977.54
59,51,2,3.17,13.9,0.716222547584187,0.270658857979502,1056974.56
60,51,3,-0.31,13.59,0.518565153733529,0.482957540263543,1064037.425
61,51,2,3.7,17.29,0.877276720351391,0.160849194729136,1069378.4
62,51,0,0.66,17.95,0.891918008784773,0.102284040995608,1076228.925
63,51,1,1.02,18.97,0.972445095168375,0.0437188872620793,1081938.59
